Report #,Title,Report Type,Category,Severity,Date Discovered,Date Reported,Date Answered,Date Resolved,LCN,Part Number,Serial Number
S024UNGB07-1-15381651,UK_17(R)_BK2_MECH_JUL08_387.59_REPLACEMENT_OF_1ER_LIFT_FAN_DOOR_AFT_UPLOCK_ROUTINE_ACTION_TCTD,DQIM,CAT I,Low,7/8/15 18:40,7/8/15 19:33,7/13/15 15:38,7/19/15 19:11,Default,0,0
S024UNGB07-1-15392611,UK_17R_ALIS_08JUL15_CREATE EEL FOR ESG,DQIM,CAT I,Low,7/8/15 20:43,7/8/15 21:06,7/9/15 3:42,8/27/15 0:56,ALIS,1708840C,3121917
S024UNGB07-1-15413191,UK_17R_ALIS_16JUL15_CREATE EEL GP PROCESSOR,DQIM,CAT II,Medium,7/16/15 21:11,7/21/15 18:32,9/10/15 11:19,9/22/15 22:47,A4220011,7393745-03,246
S024UNGB07-1-15413276,UK_17R_ALIS_16JUL15_ HELMET TRANSMITTER UNIT,DQIM,CAT II,Medium,7/16/15 21:18,7/21/15 18:29,10/1/15 17:55,10/6/15 16:39,A4232050,325000-02-03,2218
S024UNGB07-1-15413360,UK_17R_ALIS_16JUL15_ BACK UP RADIO,DQIM,CAT II,Medium,7/16/15 21:23,7/21/15 18:30,9/10/15 11:19,9/22/15 16:21,ALIS,904701-3,0
S024UNGB07-1-15418991,UK_17R_ALIS_20JUL15_MAN SHUT OFF VALVE,DQIM,CAT I,Low,7/20/15 18:05,7/21/15 18:19,9/3/15 11:16,9/3/15 18:38,ALIS,2050020-101,0
S024UNGB07-1-15421084,UK_17R_ALIS_20JUL15_PILOT INTERFACE CON,DQIM,CAT II,Medium,7/20/15 18:52,7/21/15 18:24,10/1/15 17:56,10/5/15 22:55,ALIS,3448W000-003,656
S024UNGB07-1-15421221,UK_17R_ALIS_20JUL15_CREATE_EEL_BATTERY_ASSY,DQIM,CAT II,Medium,7/21/15 2:33,7/24/15 12:14,9/10/15 6:19,9/22/15 16:22,ALIS,0N687041-501,628
S024UNGB07-1-15428631,UK_17R_ALIS_22JUL15_ENGINE PLUG EXHAUST NO PART NUMBER,Supply Chain,CAT II,High,7/23/15 15:18,8/7/15 17:26,9/9/15 14:33,9/15/15 19:53,A0521062,2SJL00782-0001,0
S024UNGB07-1-15428823,UK_17R_ALIS_23JUL15_BRAKE ASSEMBLY RMLG,DQIM,CAT II,High,7/23/15 17:01,8/17/15 19:15,10/8/15 21:45,10/13/15 21:53,ALIS,2649E4502-7,0
S024UNGB07-1-15428971,"UK_17R_ALIS_23JUL15_SENSOR, TEMP, COMPRESSOR INLET",DQIM,CAT II,Medium,7/23/15 18:23,8/17/15 19:17,8/26/15 17:10,8/27/15 22:55,ALIS,3876370-1,1.22E+12
S024UNGB07-1-15430056,"UK_17R_ALIS_23JUL15_ELECTRONICS UNIT, FLAPERON, RH",DQIM,CAT II,Medium,7/23/15 18:34,8/17/15 19:19,10/27/15 14:10,10/29/15 2:55,ALIS,487500-1003,152
S024UNGB07-1-15430481,UK_17R_ALIS_23JUL15_FIREWALL SHUTOFF VALVE,DQIM,CAT I,Low,7/24/15 2:31,8/7/15 17:54,9/4/15 17:49,9/18/15 22:15,ALIS,AV24B1502-3,0
S024UNGB07-1-15461731,UK_17R_ALIS_14AUG15_EEL CREATION FOR GBU-32 ADAPTER,DQIM,CAT I,Low,8/14/15 21:25,8/17/15 18:39,8/18/15 20:28,8/18/15 22:10,ALIS,2ZAH43501-0004,0
S024UNGB07-1-15461801,UK_17R_ALIS_14AUG15_EEL CREATION FOR DART POD,DQIM,CAT I,Low,8/14/15 21:34,8/17/15 18:40,8/17/15 20:44,9/30/15 20:46,ALIS,910-1000-5,17
S024UNGB07-1-15465261,UK_17R_BK2_MECH_13AUG15_294:02_3BSM_RH DOOR ACTUATOR INCORRECT SERIAL NUMBER,DQIM,CAT II,High,8/15/15 0:26,8/21/15 17:36,9/10/15 11:18,10/6/15 17:01,A8694021,1211649-002,14
S024UNGB07-1-15473711,UK_17(R)_BK1_MECH_25AUG15_387.59_CMMS JTD MLG WHEEL ASSY DEMAND,DQIM,CAT II,Low,8/25/15 2:26,9/1/15 18:09,10/6/15 19:13,10/20/15 3:19,A3241310,2649A4510-7,0
S024UNGB07-1-15473971,UK_17R_BK2_31AUG15_UNKNOWN SERIAL NUMBER EW CONTROLLERS,DQIM,CAT I,Low,8/31/15 23:40,9/1/15 15:56,9/2/15 15:00,9/2/15 23:51,A9912030,8399869-3,0
S024UNGB07-1-15475041,UK_17R_ALIS_20AUG15_EEL FOR DATA SECURITY PROCESSOR,DQIM,CAT II,Medium,8/20/15 19:38,8/21/15 18:00,9/18/15 19:01,10/5/15 20:01,A4220022,ON687022-509,118
S024UNGB07-1-15477175,UK_17R_ALIS_20AUG15_EEL FOR SIG0L PROCESSOR I/O #1,DQIM,CAT II,Medium,8/20/15 20:01,8/21/15 17:59,9/10/15 11:16,9/22/15 16:22,A4220023,4985733-0005,1034
S024UNGB07-1-15477262,UK_17R_ALIS_20AUG15_EEL FOR L-BAND PRESELECTOR,DQIM,CAT II,Medium,8/20/15 20:15,8/21/15 17:59,9/10/15 11:16,9/18/15 22:16,A4822058,904731-3,32
S024UNGB07-1-15477358,UK_17R_ALIS_20AUG15_EEL FOR LIFTFAN ASSY (R&I),DQIM,CAT I,Low,8/20/15 20:21,8/21/15 17:58,9/10/15 6:16,12/11/15 17:26,ALIS,JS30682,0
S024UNGB07-1-15477445,"UK_17R_ALIS_20AUG15_EEL FOR FADEC, LIFT-SYSTEM, RH",DQIM,CAT II,Medium,8/20/15 20:25,8/21/15 17:56,9/10/15 11:15,10/1/15 17:59,ALIS,4130871,0
S024UNGB07-1-15478781,UK_17R_ALIS_21AUG15_EEL FOR PUMP MODULE,DQIM,CAT II,Medium,8/21/15 17:37,8/27/15 1:14,9/10/15 11:15,11/24/15 3:32,ALIS,1711098A,2634365
S024UNGB07-1-15478914,UK_17R_ALIS_21AUG15_EEL FOR EOTS SERVO/POWER SUPPLY ECA,DQIM,CAT II,Medium,8/21/15 17:41,9/8/15 18:59,9/10/15 11:14,9/23/15 2:52,ALIS,77455100-029,20167
S024UNGB07-1-15481689,UK_17R_ALIS_21AUG15_EEL FOR SENSOR-LIFT FAN SFT,DQIM,CAT II,Medium,8/21/15 17:51,9/8/15 18:59,10/1/15 17:54,10/27/15 21:58,ALIS,7751M9,0
S024UNGB07-1-15489791,UK_17R_ALIS_27AUG15_EEL FOR POWER DIST CNTR (2),DQIM,CAT I,Low,8/28/15 2:38,9/3/15 0:31,9/3/15 16:14,9/18/15 22:14,ALIS,6P100JSF4-1,0
S024UNGB07-1-15489911,UK_17R_ALIS_27AUG15_EEL FOR POWER DIST CNTR (1),DQIM,CAT II,Medium,8/28/15 2:50,9/3/15 19:29,10/1/15 17:53,11/25/15 20:21,ALIS,6P100JSF4-1,0
S024UNGB07-1-15497351,UK_17R_BK2_AV_01SEP15_413.61_LIFT SYSTEM FADECS UNKNOWN SERIAL NUMBERS,DQIM,CAT II,High,9/1/15 19:43,9/2/15 22:41,10/27/15 14:11,10/29/15 2:56,C8616,4130871,0
S024UNGB07-1-15543001,"UK_17R_DAS_16SEP15_ DAS SENSORS #4,#5,#6",DQIM,CAT I,Low,9/16/15 21:54,9/17/15 20:32,9/25/15 20:57,11/18/15 5:11,A993,2ZKH33010-0021,0
S024UNGB07-1-15549811,"17_BK1_WPNS_RDC,PP_END_O-RING_AVAILABILITY_ON_SOU_16SEPT15_343.59_UK",Supply Chain,CAT II,High,9/17/15 6:04,1/26/16 22:07,3/2/16 13:29,3/2/16 17:37,A9522,2-010-E540-80,0
S024UNGB07-1-15618421,UK_17(R)_AVIONICS_23SEP15_2B UPGRADE_SPIR UPDATE REQUIREMENTS,DQIM,CAT II,Low,9/23/15 23:58,9/24/15 17:15,12/7/15 22:13,12/9/15 1:06,A,0,0
S024UNGB07-1-15624959,UK_17(R)_BK2_AVIONICS_17SEP15_413.61_BCCU COOLING HOSE PERISHED,Supply Chain,CAT II,Low,9/26/15 0:49,10/1/15 17:08,11/17/15 14:31,11/18/15 5:10,A24,AS1503-04E0080,0
S024UNGB07-1-15632101,UK_17R_BK2_MECH_29SEP15_413.61_LIFT SYSTEM FADECS,DQIM,CAT I,Low,9/29/15 18:10,10/1/15 17:23,10/29/15 18:18,11/10/15 5:35,C8616,4135953,0
S024UNGB07-1-15632391,UK_17R_BK2_MECH_29SEP15_413.61_IPP EXHAUST SCREEN,DQIM,CAT I,High,9/29/15 21:32,10/1/15 17:19,11/6/15 22:28,11/10/15 4:42,A5244169,2VSH38010-0002,21905799
S024UNGB07-1-15632401,UK_17(R)_BK1_WPNS_29SEP15_328.13_GBU 32 ADAPTOR CAGE CODE CHANGE,DQIM,CAT II,Medium,9/29/15 21:38,10/23/15 5:41,11/25/15 20:00,12/11/15 17:18,A94,2ZAH43501-0004,0
S024UNGB07-1-15637101,UK_17(R) _PFE_30SEP15_DTR_REQUEST,DQIM,CAT I,Low,9/30/15 22:22,9/30/15 23:14,10/1/15 15:44,11/24/15 3:18,A4232030,0,0
S024UNGB07-1-15637211,UK_17R_BK1_BK2_BK3_WPNS_05OCT15_EJECTION SEAT 0025 MOD LCN BOM,DQIM,CAT I,Medium,9/30/15 22:46,10/5/15 21:15,10/9/15 13:56,10/27/15 2:47,A95,VARIOUS,0
S024UNGB07-1-15641775,UK_17R_ALIS_02OCT15_U0BLE TO SYNC EEL TO DATA SECURITY PROCESSOR,DQIM,CAT II,High,10/2/15 21:13,10/2/15 21:55,10/9/15 17:12,10/13/15 21:56,A4220022,0N687022-509,118
S024UNGB07-1-15652091,UK_17R_BK1_WPNS_05OCT15_330.71_Ejection_Seat_Part_Numbers_Change_Request,DQIM,CAT I,Low,10/5/15 21:47,10/5/15 23:59,10/13/15 13:58,10/14/15 22:42,A95,Various,0
S024UNGB07-1-15655315,UK_BK2_WPNS_06OCT15_413.60_EJECTION SEAT PART NUMBERS CHANGE REQUEST,DQIM,CAT II,High,10/6/15 17:26,10/15/15 19:22,10/27/15 14:32,11/24/15 3:04,A95,VARIOUS,0
S024UNGB07-1-15661818,UK_17R_ALIS_WPNS_08OCT15_PART NUMBER MBEU251388 NOT ON UK SOU.,DQIM,CAT II,High,10/8/15 21:35,10/26/15 19:32,0,4/27/16 2:01,ALIS,MBEU251388,0
S024UNGB07-1-15692951,UK_17R_BK2_ALIS_413.61_UNKNOWN_SERIAL NUMBERS_NO EEL REQUIRED,DQIM,CAT II,High,10/22/15 17:33,10/26/15 19:24,11/6/15 14:33,11/13/15 17:03,A,0,0
S024UNGB07-1-15693087,UK_17R_BK1_ALIS_413.61_CAPTURED_BK2_UNKs_EEL_REQUIRED,DQIM,CAT II,High,10/22/15 17:48,10/26/15 19:26,3/2/16 17:48,3/2/16 18:57,A,0,0
S024UNGB07-1-15704101,UK_17R_BK1_WPNS_27OCT15_348.94_SPA BATTERY INVENTORY,DQIM,CAT II,Low,10/27/15 16:23,10/29/15 3:44,1/7/16 18:18,1/8/16 22:43,A3511012,3481W000-003,0
S024UNGB07-1-15705701,UK_17R_BK2_WPNS_27OCT15_413.60_SPA BATTERY SERIAL NUMBER INVENTORY UPDATE,DQIM,CAT II,Low,10/27/15 18:37,10/29/15 3:29,11/11/15 14:59,11/24/15 3:20,A3511012,3481W000-003,362
S024UNGB07-1-15705861,UK_17R_BK2_MECH_27OCT15_413.61_LIFT FAN EFFECTIVITY,DQIM,CAT I,Low,10/27/15 20:32,10/29/15 15:07,11/16/15 22:01,11/25/15 20:20,C861,JS30764,0
S024UNGB07-1-15709921,UK_17R_BK2_AVIONICS_28OCT15_413.61_CNIP EEL &  EFFECTIVITY,DQIM,CAT II,High,10/28/15 21:38,11/4/15 18:42,11/17/15 20:37,11/19/15 18:04,A4822067,904721-5,1348
S024UNGB07-1-15714208,UK_17R_BK2_MECH_29OCT15_413.61_EMERGENCY CONTROL VALVE PART NUMBER SUPERSEDED,DQIM,CAT II,High,10/29/15 18:22,10/30/15 17:26,11/11/15 16:09,11/18/15 5:07,A9920022,72052-1,237
S024UNGB07-1-15714350,UK_17R_BK2_MECH_29OCT15_413.61_CANOPY ACTUATOR ASSY PART NUMBER SUPERSEDED,DQIM,CAT II,High,10/29/15 18:52,10/30/15 17:27,11/10/15 17:31,11/18/15 5:04,A5612312,2R9231F,55
S024UNGB07-1-15716807,UK_17R_BK1_WEAPONS_30OCT15_356.62_MWARS_BATTERY_LCN_BOM,DQIM,CAT II,High,10/30/15 18:16,11/5/15 23:54,11/17/15 20:39,11/19/15 18:05,A9511014010,0,28284
S024UNGB07-1-15719031,UK_17(R)_BK1_ALIS_MECH_30OCT15_SE PART NUMBERS NOT AVAILABLE,DQIM,CAT II,High,10/30/15 20:15,3/11/16 17:48,4/15/16 19:55,5/4/16 19:36,A,2SJL00048-0004,0
S024UNGB07-1-15725681,UK_17R_BK2_MECH_2NOV15_413.61_FBLC SERIAL NUMBER,DQIM,CAT II,Low,11/2/15 17:29,11/10/15 5:19,11/11/15 23:07,11/18/15 5:08,A2631010,474305-01,100
S024UNGB07-1-15726011,UK_17R_ALIS_WPNS_ 02NOV15_ABU LCN NOT AVAILABLE ON AIRCRAFT LCN STRUCTURE,DQIM,CAT II,Medium,11/2/15 23:03,11/4/15 17:38,11/17/15 20:40,11/19/15 18:06,A95,MBEU250329-10,0
S024UNGB07-1-15736711,UK_17R_BK2_AV_04NOV15_413.61_CORROSION_SENSOR_REPLACEMENT,DQIM,CAT II,Medium,11/4/15 20:49,11/7/15 3:35,11/16/15 19:20,11/18/15 4:42,A4511011,0,0
S024UNGB07-1-15737201,UK_17R_BK2_ALIS_4NOV15_413.61_2B SOFTWARE DOWNLOAD,DQIM,CAT I,Low,11/4/15 22:26,11/4/15 23:25,11/6/15 22:27,11/10/15 5:32,DQIM,2RDF00250-0024,0
S024UNGB07-1-15740841,UK_17R_BK2_MECH_5NOV15_413.61_WBDDS ECU PART NUMBER SUPERSEDED,DQIM,CAT II,High,11/5/15 21:18,11/7/15 1:43,11/10/15 21:03,11/18/15 5:01,A942,TY2851-23A,0
S024UNGB07-1-15740964,UK_17R_BK2_AVIONICS_5NOV15_413.61_DMC/H EFFECTIVITY,DQIM,CAT II,High,11/5/15 22:24,11/7/15 1:41,11/17/15 20:41,11/19/15 18:07,A4232060,MB423B-11,2145
S024UNGB07-1-15744431,UK_17R_BK2_AVIONICS_6NOV15_413.61_ICP FIBER CHANNEL SWITCHES PART NUMBER SUPERSEDED,DQIM,CAT II,High,11/6/15 20:47,11/10/15 4:44,11/11/15 14:57,11/18/15 5:00,A4220,275A505-206,0
S024UNGB07-1-15748871,UK_17R_MECHANICAL_09NOV15_FH413.61_OBOG_CONCENTRATOR_SPARES_INIBILITY,Supply Chain,CAT I,Low,11/10/15 3:34,11/10/15 16:44,0,11/19/15 18:14,ALIS,0,111
S024UNGB07-1-15751671,UK_17R_BK1_MECH_10NOV15_FH359:60_BOARDING LADDER CONFIGURATION APPLICABILITY,DQIM,CAT II,Low,11/10/15 18:05,1/7/16 1:01,1/29/16 17:18,3/10/16 1:26,DQIM,2FSH55010-0004,0
S024UNGB07-1-15751721,UK_17R_BK2_AVIONICS_10NOV15_413.61_EW PREPROCESSOR EFFECTIVITY,DQIM,CAT I,Low,11/10/15 18:41,11/13/15 19:19,11/17/15 14:47,11/19/15 18:08,A9912011,8413013-102,32
S024UNGB07-1-15751800,UK_17R_BK2_AVIONICS_10NOV15_413.61_EW MEMORY EFFECTIVITY,DQIM,CAT I,Low,11/10/15 18:47,11/13/15 19:17,11/17/15 14:45,11/19/15 18:09,A9912025,8412350-4,349
S024UNGB07-1-15761988,UK_17(R)_ALIS_12NOV15_A2UN-1-49607062 DTR FAILURE,DQIM,CAT II,Medium,11/13/15 5:10,1/4/16 23:38,0,1/5/16 23:44,ALIS,N/A,0
S024UNGB07-1-15764251,UK_17R_BK2_ALIS_13NOV15_413.61_PART NUMBERS UPDATE FOR TCTD,DQIM,CAT I,Low,11/13/15 20:38,11/13/15 20:57,11/18/15 19:39,12/9/15 1:28,A3212310,2649A4100-12,0
S024UNGB07-1-15764621,UK_17R_BK2_AVIONICS_13NOV15_413.61_AMD EFFECTIVITY,DQIM,CAT I,Low,11/13/15 22:14,11/16/15 18:36,11/20/15 16:43,11/30/15 18:04,A4233110,A1342002002-32,0
S024UNGB07-1-15833831,UK_17R_BK2_MECH_18NOV15_413.61_INCORRECT ELECTRONIC SER NO OF OBOG UNIT,DQIM,CAT I,Low,11/17/15 20:01,11/19/15 17:45,11/24/15 14:09,11/24/15 17:43,A3541010,2ZCH41020-0005,267
S024UNGB07-1-15847801,UK_17(R)_SE_SUPPLY_23 NOV 15_AME_SPIR UPDATE REQUIRED,DQIM,CAT II,Low,11/23/15 22:54,11/24/15 17:37,2/8/16 19:59,12/5/16 20:50,ALIS,2ZAH41000-0006,0
S024UNGB07-1-15850621,UK_17R_168316_AV_23NOV15_FH413.61_ICP FIBER OPTIC DAMAGE,Supply Chain,CAT I,Low,11/24/15 6:40,11/24/15 8:50,11/25/15 22:34,12/3/15 22:41,A42,0,0
S024UNGB07-1-15855181,UK_17(R)_ALIS_24NOV15_PREFERRED PARTS NOT SHOWING IN LCN BOM (PX Filter Element,DQIM,CAT I,Low,11/25/15 5:20,11/25/15 19:32,12/4/15 19:39,12/7/15 20:53,ALIS,0,0
S024UNGB07-1-15879003,UK_17R_ALIS_8DEC15_EEL ALERT A0LYSIS SCRIPT RESULTS,DQIM,CAT II,Low,12/4/15 19:44,12/10/15 18:12,6/7/16 18:03,6/10/16 16:46,ALIS,0,0
S024UNGB07-1-15882551,UK_17R_BK2_DQIM_07DEC15_413.61_CASE DRAIN FILTER EFFECTIVITY,DQIM,CAT I,High,12/7/15 17:09,12/9/15 20:20,12/11/15 20:40,12/15/15 20:48,A2911044,ACC441F805,0
S024UNGB07-1-15885231,UK_17R_BK2_AVIONICS_07DEC15_413.61_FIBRE CABLE PART NUMBER NOT ON SOU24,DQIM,CAT I,Low,12/7/15 22:46,12/7/15 23:12,12/10/15 15:16,12/11/15 17:35,A42,14601SA0064FC2FIBR.0022,0
S024UNGB07-1-15897801,UK_17R_BK2_ALIS_14DEC15_ISR LIFT SYSTEM FAD PART CLARIFICATION,DQIM,CAT II,High,12/14/15 17:55,12/15/15 20:42,5/10/16 22:49,6/7/16 20:05,C8616010,4135953,0
S024UNGB07-1-15897831,UK_17(R) SQN_BK2_SUPPLY_14DEC15_413.61_DUCT ASSY 2VSH38003-0001 EEL REQUIRED,DQIM,CAT I,Low,12/14/15 17:59,12/14/15 21:19,12/15/15 20:10,12/19/15 0:48,A2118030,2VSH38003-0001,35
S024UNGB07-1-15898013,UK_17R_BK1_SUPPLY_14DEC15_388.76_Part No's Not on UK SOU,DQIM,CAT II,Low,12/14/15 18:59,12/15/15 20:37,1/15/16 18:19,1/19/16 22:31,Default,Multiple Part No,0
S024UNGB07-1-15910361,UK_17R_BK2_ALIS_17DEC15_DSP BATTERY EEL REQUEST,DQIM,CAT I,Low,12/17/15 22:52,12/18/15 1:09,12/21/15 22:01,12/23/15 16:58,A4220040,0N687041-501,616
S024UNGB07-1-15910471,UK_17R_BK2_ALIS_17DEC15_HTAIL EEL UPDATE,DQIM,CAT I,Low,12/17/15 23:12,12/18/15 1:08,12/21/15 22:58,12/23/15 16:57,A5511311,2MZH22240-0012,11878785
S024UNGB07-1-15913671,UK_17R_SUPPLY_21DEC15_AME,DQIM,CAT II,Low,12/21/15 21:31,1/4/16 23:36,4/29/16 19:22,5/25/16 1:57,ALIS,Muliple Part Numbers,0
S024UNGB07-1-15919331,UK_17R_BK2_MECH_21 DEC15_ 414.87_NO PART NUMBER - DELTA PRESSURE SENSOR,DQIM,CAT II,Low,12/22/15 0:42,12/23/15 18:59,1/5/16 18:18,1/6/16 21:19,A2911,TD510F35HS,0
S024UNGB07-1-15920051,UK_17R_SUPPLY_22DEC15_AME EEL NOT ON UK SOU,DQIM,CAT II,Low,12/22/15 21:00,1/4/16 23:35,1/7/16 18:59,1/8/16 22:44,ALIS,124200-4,105
S024UNGB07-1-15930648,UK_17R_BK2_AVIONICS_04JAN16_414.88_LBPA MODULE  EFFECTIVITY,DQIM,CAT I,Medium,1/4/16 22:16,1/7/16 1:00,1/13/16 19:06,1/15/16 22:37,A4822062,904729-6,0
S024UNGB07-1-15936691,UK_17(R)_BK1_DQIM_7JAN16_388.76_IRCM DOORS SERIAL NUMBERS UPDATE,DQIM,CAT I,Low,1/7/16 22:49,1/8/16 17:18,1/11/16 20:43,1/13/16 17:16,A5234,2CSH00422-3003,0
S024UNGB07-1-15948031,UK_17(R)_BK1_DQIM_12JAN16_388.76_ULF ACTUATORS SERIAL NUMBERS UPDATE,DQIM,CAT I,Low,1/12/16 21:25,1/13/16 17:13,1/15/16 18:37,1/15/16 22:25,A8691010,2GHH41011-0003,0
S024UNGB07-1-15954961,"UK_17(R)_ALIS_WPNS-13-JAN-2016_HOIST, OHS CONTROL UPLOAD ONTO UK SOU",DQIM,CAT II,High,1/13/16 22:16,2/26/16 7:15,3/16/16 18:31,4/15/16 0:54,ALIS,2SJJ00886-0001,0
S024UNGB07-1-15959631,17_BK1_MAINT_CONTROL_PRECEDENCE_LEVEL_GMMP_14JAN16_419.44_UK,DQIM,CAT II,High,1/14/16 18:43,2/16/16 22:30,2/17/16 17:25,2/25/16 22:18,A2913010,3031850-002,0
S024UNGB07-1-15982901,17_BK1_MAINT_CONT_SERIAL NUMBERS UPDATE_15JAN16_388.76_UK,DQIM,CAT II,Medium,1/19/16 23:20,1/26/16 4:33,2/25/16 19:15,3/4/16 20:29,A52,0,0
S024UNGB07-1-15985951,17R_BK1_AV_PRECEDENCE_LEVEL_WING_LGT_CONTROL_22JAN16_388.76_UK,DQIM,CAT II,Low,1/22/16 17:42,1/26/16 23:29,2/18/16 17:27,3/11/16 17:46,A3341012,81-02010-004,1091
S024UNGB07-1-15987291,17_BK1_ALIS_CAPTURED BK1 UNKs EEL REQUIRED_22JAN16_388.76_UK,DQIM,CAT II,High,1/22/16 23:02,1/27/16 20:18,3/31/16 19:08,4/15/16 0:55,A,0,0
S024UNGB07-1-15987464,17_BK1_ALIS_ UNKNOWN SERIAL NUMBERS NO EEL REQUIRED _22JAN16_388.76_UK,DQIM,CAT II,High,1/22/16 23:08,1/27/16 20:19,2/8/16 22:04,3/8/16 20:21,A,0,0
S024UNGB07-1-16002593,17_BK2_MECH_LCN/BOM I0CCURACIES_25JAN16_422.69_UK,DQIM,CAT II,High,1/27/16 19:01,2/12/16 17:23,5/3/16 17:00,3/9/17 17:50,A,0,168316
S024UNGB07-1-16004875,_17R_BK2_MECH_13JAN16_419.44_DELTA PRESSURE SENSOR PART NUMBER TO BE ADDED TO UK SOU,DQIM,CAT I,Low,1/28/16 16:26,1/28/16 16:32,2/8/16 13:52,2/9/16 18:48,A29,TD510F35HCD,0
S024UNGB07-1-16022831,UK_17R_BK4_3FEB16_GUAT ENG ESR DISCREPANCIES,DQIM,CAT I,Low,2/4/16 4:03,2/4/16 4:47,2/10/16 21:18,2/11/16 21:55,DQIM,0,0
S024UNGB07-1-16023036,UK_17R_BK4_3FEB16_GUAT  DISCREPANCIES,DQIM,CAT I,Low,2/4/16 4:36,2/4/16 8:16,2/9/16 21:52,2/10/16 0:07,ALIS,ZM138,0
S024UNGB07-1-16025218,17_BK4_EGRESS_GUAT DISCREPANCIES EGRESS_04JAN16_13.23_UK,DQIM,CAT I,Low,2/4/16 20:05,2/4/16 20:36,2/11/16 13:46,2/11/16 21:56,A,0,0
S024UNGB07-1-16039731,17R_BK1_MECH_LIFTFAN_SYSTEM_FADECS_09FEB16_388.76_UK,DQIM,CAT II,Low,2/9/16 21:25,2/10/16 18:12,3/17/16 15:40,3/29/16 18:26,C8616010,4135953,0
S024UNGB07-1-16047581,17_ALIS_WHEEL/TIRE PREFERRED_10FEB16_UK,DQIM,CAT II,Low,2/11/16 5:19,2/16/16 22:27,3/3/16 21:22,3/4/16 20:33,A3241310,2649A4510-7,0
S024UNGB07-1-16078431,17R_BK1_DQIM_REPLACEMENT_OF_EHA_SYSTEM_18FEB16_388.76_UK,DQIM,CAT II,High,2/19/16 1:11,2/23/16 20:13,3/17/16 19:26,4/11/16 20:04,ALIS,2MZH20022-0005,0
S024UNGB07-1-16078551,17R_BK2_DQIM_REPLACEMENT_OF_EHA_SYSTEM_18FEB16_422.69_UK,DQIM,CAT II,High,2/19/16 1:34,2/23/16 20:14,4/21/16 15:27,7/8/16 20:43,ALIS,2MZH20025-0005,0
S024UNGB07-1-16082581,17R_BK1_DQIM_A_SYSTEM_FILTER_PT_NO_SUPERCEDED_19FEB16_388.76_UK,DQIM,CAT II,High,2/19/16 23:15,2/23/16 20:17,2/25/16 23:26,2/26/16 23:09,A2911040,0,0
S024UNGB07-1-16085748,17R_BK1_AV_ICC_PT_NO_X_PREFIX_04FEB16_388.76_UK,DQIM,CAT II,High,2/22/16 19:47,2/23/16 20:00,3/2/16 19:19,3/11/16 22:00,A2432030,1714967B,0
S024UNGB07-1-16085941,17_BK1_MECH_U0BLE TO INSTALL 2MEH00043-0002_28JAN16_388.76 _UK,DQIM,CAT II,Low,2/22/16 20:12,2/23/16 20:01,3/2/16 17:54,3/11/16 21:59,A2470060,2MEH00043-0002,0
S024UNGB07-1-16087421,UK_17(R)_SUPPORT EQUIP CGAC_SUPPLY_22FEB16_PART NO LOAD,DQIM,CAT II,Medium,2/22/16 21:32,2/23/16 20:19,0,3/23/16 20:03,ALIS,02-21234 & 26108A,0
S024UNGB07-1-16094751,UK_17(R)_SUPPORT EQUIP_SUPPLY_23FEB16_MULTIPLE PART NO LOAD,DQIM,CAT II,Low,2/23/16 22:00,2/24/16 20:49,3/21/16 12:48,3/21/16 12:48,ALIS,Muliple Part Numbers,0
S024UNGB07-1-16104481,17_BK1_MECH_INVENTORY AND EEL CREATION REQUEST RP V BAND CLAMP_25FEB16_388.76_UK,DQIM,CAT II,High,2/25/16 17:53,2/29/16 19:12,3/11/16 23:23,3/17/16 16:13,C8642080,JS21411,0
S024UNGB07-1-16110831,UK_17(R)_SUPPLY_26FEB16_Part No's Not on UK SOU,DQIM,CAT II,Low,2/26/16 18:38,5/12/16 15:12,12/1/16 17:21,1/19/17 20:28,ALIS,Multiple,0
S024UNGB07-1-16113493,17_BK4_ALIS_EEL ALERTS_26FEB16_22.2_UK,DQIM,CAT I,Low,2/26/16 20:44,2/27/16 4:17,3/4/16 17:13,3/11/16 17:42,ALIS,ZM138,0
S024UNGB07-1-16126971,17_BK1_AV_28V BCCU_03MAR16_388.76_UK,DQIM,CAT I,Low,3/4/16 4:37,3/9/16 21:01,3/17/16 14:07,3/31/16 22:21,A2431,6P403JSF2-2,0
S024UNGB07-1-16129933,17_BK2_AV_IFF INTERROGATOR_04MARCH16_432.04_UK,DQIM,CAT II,High,3/4/16 16:48,3/9/16 20:59,3/16/16 19:01,3/18/16 17:13,A4822,904725-1,0
S024UNGB07-1-16132491,17R_BK1_DQIM_NOSEWHEELSTEER_MOTOR_PRECEDENCE_04MAR16_388.76_UK,DQIM,CAT II,High,3/4/16 23:07,3/10/16 0:54,3/11/16 23:13,3/12/16 0:54,A3250311,2628E2401-9,33
S024UNGB07-1-16132891,17R_BK1_AV_28VDC_BATTERY_EFFECTIVITY_X_PREFIX_04MAR16_388.76_UK,DQIM,CAT II,High,3/5/16 0:00,3/9/16 20:59,3/17/16 20:19,3/21/16 16:08,A2431010,5P503JSF1,0
